title,location,price,price_value,url,date_posted,category,square_meters,price_per_sqm,search_phrase,scraped_date
No Title,"Warszawa, Bemowo",560 000 zł,560000.0,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-oddzielna-kuchnia-ID4v4Aw.html,28 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Śródmieście",15  zł/za dobę,15.0,https://www.olx.pl/d/oferta/nowy-hostel-w-warszawie-otwarcie-pokoje-tanie-mieszkanie-CID1816-ID15oWkm.html,Odświeżono dnia 04 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Śródmieście",3 200 zł,3200.0,https://www.olx.pl/d/oferta/mieszkanie-powisle-piekny-niepowtarzalny-widok-na-wisle-CID3-ID15HX6t.html,Dzisiaj o 02:07,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Wilanów",Za darmo,0.0,https://www.olx.pl/d/oferta/grzejnik-lazienkowy-z-mieszkania-od-dewelopera-59x167-cm-CID628-ID14BmVl.html,26 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Praga-Południe",4 600 złdo negocjacji,4600.0,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-3-pokoje-63-m2-grochow-CID3-ID15HVMV.html,Dzisiaj o 01:53,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Mokotów",800 000 złdo negocjacji,800000.0,https://www.olx.pl/d/oferta/mieszkanie-55-9-na-dolnym-mokotowie-super-lokalizacja-CID3-ID14XIUQ.html,Odświeżono dnia 05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Bemowo",3 800 zł,3800.0,https://www.olx.pl/d/oferta/na-wynajem-3-pokojowe-mieszkanie-z-ogrodem-osiedle-dekada-bemowo-CID3-ID15FDzs.html,04 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Ochota",2 122 125 złdo negocjacji,2122125.0,https://www.olx.pl/d/oferta/klimatyczne-mieszkanie-w-kamienicy-103-65m-CID3-ID12Lu3e.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Śródmieście",3 200 zł,3200.0,https://www.otodom.pl/pl/oferta/mieszkanie-na-powislu-z-dostepem-tarasu-na-dachu-ID4wBBI.html,15 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Praga-Południe",4 200 zł,4200.0,https://www.otodom.pl/pl/oferta/-ID4vf72.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Śródmieście",2 900 zł,2900.0,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-ul-dzielna-idealne-dla-singla-lub-pary-CID3-ID15HixP.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Praga-Południe",529 000 zł,529000.0,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-pradze-poludnie-ID4wXVl.html,23 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Wola",4 000 zł,4000.0,https://www.olx.pl/d/oferta/duze-65m2-3-pok-mieszkanie-blisko-ronda-daszynskiego-CID3-ID15Dddc.html,01 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Śródmieście",3 899 zł,3899.0,https://www.otodom.pl/pl/oferta/wynajme-luksusowe-mieszkanie-z-miejscem-postojowym-ID4wYmh.html,15 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Wola",3 300 zł,3300.0,https://www.olx.pl/d/oferta/mieszkanie-przy-metro-mlynow-CID3-ID14fr2O.html,04 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Mokotów",780 000 zł,780000.0,https://www.otodom.pl/pl/oferta/-ID4vcji.html,01 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Ursynów",1 084 000 zł,1084000.0,https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-4-pok-80m2-garaz-1996-r-w-wa-ursynow-ul-roentgena-ID4vbV9.html,30 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Praga-Północ",2 350 zł,2350.0,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-okazja-3400-media-metro-koneser-balkon-ID4wQeI.html,10 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Ochota",3 500 zł,3500.0,https://www.olx.pl/d/oferta/dostepne-od-czerwca-dwupokojowe-mieszkanie-ochota-korotynskiego-17-CID3-ID15zte5.html,Odświeżono dnia 02 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Białołęka",2 900 złdo negocjacji,2900.0,https://www.olx.pl/d/oferta/bezposrednio-nowe-mieszkania-2-pokoje-bialoleka-CID3-ID13oboQ.html,Odświeżono dnia 06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Ursus",3 200 zł,3200.0,https://www.olx.pl/d/oferta/wynajme-bezposrednio-mieszkanie-CID3-ID15HloN.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Bemowo",749 000 zł,749000.0,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-z-balkonem-na-bemowie-ID4wrWA.html,Dzisiaj o 11:46,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Bielany",2 400 zł,2400.0,https://www.otodom.pl/pl/oferta/kawalerka-z-wydzielona-sypialnia-przy-metro-mlociny-do-wynajecia-ID4vdbo.html,03 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Wola",7 000 zł,7000.0,https://www.olx.pl/d/oferta/mieszkanie-70mkw-19-dzielnica-CID3-ID15HCd6.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Ochota",3 150 zł,3150.0,https://www.olx.pl/d/oferta/przytulne-mieszkanie-w-centrum-CID3-ID15A9T1.html,27 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Śródmieście",3 500 zł,3500.0,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-na-wynajem-praga-poludnie-ul-zupnicza-21-CID3-ID15GX9i.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Żoliborz","4 357,07 zł",4357.07,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-3-pokojowe-z-ogrodem-ID4wSAJ.html,15 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Wola",789 000 zł,789000.0,https://www.otodom.pl/pl/oferta/sloneczne-i-przestronne-mieszkanie-w-kamienicy-ID4wRL8.html,Odświeżono dnia 15 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Włochy",3 375 zł,3375.0,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-wlochach-spacious-1bed-ID4v2dg.html,Odświeżono dnia 06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Mokotów",2 500 zł,2500.0,https://www.otodom.pl/pl/oferta/mieszkanie-kwota-zawiera-czynsz-ID4wTiZ.html,10 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Praga-Południe",3 199 zł,3199.0,https://www.olx.pl/d/oferta/nowe-mieszkanie-2-pok-36m2-od-15-05-praga-poludnie-drwecka-CID3-ID15Hlcx.html,Odświeżono Dzisiaj o 15:52,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Wola",690 000 zł,690000.0,https://www.olx.pl/d/oferta/sloneczne-dwustronne-mieszkanie-38-m-muranow-CID3-ID15HLBB.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Praga-Północ",869 000 złdo negocjacji,869000.0,https://www.olx.pl/d/oferta/mieszkanie-35-62-m-w-sercu-pragi-bezposrednio-blisko-metro-CID3-ID15jXHQ.html,Odświeżono dnia 04 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Wola",690 000 zł,690000.0,https://www.olx.pl/d/oferta/ulica-gibalskiego-1-mieszkanie-dwupokojowe-36-mkw-z-balkonem-2-pietro-CID3-ID15F5pC.html,04 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Praga-Północ",5 500 zł,5500.0,https://www.otodom.pl/pl/oferta/-ID4vdSh.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Ursynów",1 090 000 zł,1090000.0,https://www.otodom.pl/pl/oferta/mieszkanie-115-m2-ursynow-ogrod-126-m2-ID4vfAB.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Praga-Południe",3 100 zł,3100.0,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-bezposrednio-ID4veHP.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Mokotów",615 000 zł,615000.0,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-winda-ul-niegocinska-5-mokotow-warszawa-ID4vdSB.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Mokotów",1 350 złdo negocjacji,1350.0,https://www.olx.pl/d/oferta/pokoj-do-wynajecia-galeria-mokotow-CID3-IDZ6wGR.html,Odświeżono Dzisiaj o 12:07,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Mokotów",4 870 zł,4870.0,https://www.olx.pl/d/oferta/mieszkanie-na-mokotowie-3-pokoje-pets-friendly-CID3-ID15HZD2.html,Dzisiaj o 04:42,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Mokotów",649 000 zł,649000.0,https://www.otodom.pl/pl/oferta/sloneczne-2-pokojowe-mieszkanie-ul-bytnara-rudego-15-mokotow-ID4veh1.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,Warszawa,4 000 zł,4000.0,https://www.otodom.pl/pl/oferta/mieszkanie-50m2-z-ogrodem-109-m2-i-garazem-w-nowym-budynku-warszawa-ID4veMH.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Ursynów",769 000 zł,769000.0,https://www.otodom.pl/pl/oferta/na-sprzedaz-3-pokojowe-mieszkanie-56-m-ID4wEBB.html,23 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Praga-Południe",2 400 zł,2400.0,https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-saska-kepa-al-stanow-zjednoczonych-20-CID3-ID15F12l.html,04 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:52:53
No Title,"Warszawa, Bemowo",2 900 złdo negocjacji,2900.0,https://www.olx.pl/d/oferta/mieszkanie-40m2-bemowo-dla-pary-od-zaraz-CID3-ID12AB4x.html,12 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Żoliborz",3 200 zł,3200.0,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-40m-zoliborz-czynsz-w-cenie-CID3-ID15vfBg.html,Odświeżono dnia 06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Białołęka",3 999 zł,3999.0,https://www.olx.pl/d/oferta/urokliwe-mieszkanie-3-pokoje-55-m2-ul-kowalczyka-CID3-ID15HPRF.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Ursynów",769 000 zł,769000.0,https://www.otodom.pl/pl/oferta/na-sprzedaz-3-pokojowe-mieszkanie-56-m-ID4wEBB.html,23 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Praga-Południe",2 400 zł,2400.0,https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-saska-kepa-al-stanow-zjednoczonych-20-CID3-ID15F12l.html,04 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Śródmieście",40 zł za godzinę,40.0,https://www.olx.pl/d/oferta/posprszatam-dom-mieszkanie-mycie-okien-prasowanie-CID4371-ID14B7Jv.html,Odświeżono dnia 03 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Białołęka",230  zł/za dobę,230.0,https://www.olx.pl/d/oferta/mieszkanie-na-doby-CID1816-IDUvFsR.html,30 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Praga-Północ",2 800 zł,2800.0,https://www.otodom.pl/pl/oferta/jasne-mieszkanie-i-bez-prowizji-1-sypialnia-metro-okazja-ID4wQfr.html,10 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Bielany",2 600 zł,2600.0,https://www.otodom.pl/pl/oferta/do-wynajecia-2-pokojowe-mieszkanie-z-gabinetem-na-bielanach-39-5m2-ID4vb8H.html,30 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,Warszawa,3 300 zł,3300.0,https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-w-centrum-warszaw-ID4vcUc.html,02 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Mokotów",3 950 zł,3950.0,https://www.olx.pl/d/oferta/woronicza-3-pok-60-m2-garaz-mokotow-CID3-ID15I8ov.html,Dzisiaj o 13:20,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Bielany",2 300 zł,2300.0,https://www.otodom.pl/pl/oferta/sloneczne-i-przytulne-mieszkanie-w-kamienicy-blisko-metra-ID4veCk.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Praga-Północ",2 600 zł,2600.0,https://www.otodom.pl/pl/oferta/mieszkanie-przy-ul-stanislawa-rogalskiego-ID4wPTc.html,09 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Mokotów",599 000 zł,599000.0,https://www.otodom.pl/pl/oferta/mieszkanie-mokotow-podchorazych-27-4-m2-ID4qTUF.html,28 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Bemowo",3 100 zł,3100.0,https://www.olx.pl/d/oferta/bemowo-62-m2-2-pokoje-z-balkonem-duze-przestronne-mieszkanie-CID3-ID14k91E.html,28 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Włochy",678 000 zł,678000.0,https://www.otodom.pl/pl/oferta/bezposrednia-sprzedaz-mieszkania-nowe-wlochy-ID4wrNZ.html,16 marca 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Wola",3 300 zł,3300.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-osiedle-bliska-wola-CID3-ID12NucH.html,26 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Białołęka",2 500 zł,2500.0,https://www.olx.pl/d/oferta/wynajme-kawalerke-na-brodnie-suwalska-CID3-ID15HiHe.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Bielany",2 500 zł,2500.0,https://www.otodom.pl/pl/oferta/bezposrednio-blisko-metra-mieszkanie-37m-bielany-ID4kvIt.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Śródmieście",250  zł/za dobę,250.0,https://www.olx.pl/d/oferta/mieszkanie-w-centrum-na-doby-tygodnie-CID1816-IDEC0nY.html,Odświeżono dnia 05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Żoliborz","3 059,73 zł",3059.73,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-zoliborzu-ID4wSbF.html,15 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Mokotów",4 600 zł,4600.0,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-w-kamienicy-na-mokotowie-ID4mjps.html,25 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Białołęka",885 000 zł,885000.0,https://www.otodom.pl/pl/oferta/unikatowe-mieszkanie-z-tarasem-i-ogrodkiem-bialoleka-tarchomin-ID4v9TF.html,29 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Wola",3 300 zł,3300.0,https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-3-pokojowe-ID4vdS8.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Ursus",2 800 zł,2800.0,https://www.otodom.pl/pl/oferta/jasne-2-pokojowe-mieszkanie-ul-taylora-ursus-ID4vevE.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Mokotów",3 700 złdo negocjacji,3700.0,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-mokotow-ul-jana-pohoskiego-2-CID3-ID15c1zY.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Mokotów",1 450 000 zł,1450000.0,https://www.otodom.pl/pl/oferta/bobrowiecka-piekne-mieszkanie-z-garazem-ID4wnpG.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,Jabłonna,2 300 zł,2300.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-warszawa-jablonna-CID3-ID14F0D0.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Wola",11 000 zł,11000.0,https://www.olx.pl/d/oferta/nowe-3-pokojowe-mieszkanie-z-ogrodem-75m2-wola-CID3-ID15HbFd.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Mokotów",3 800 zł,3800.0,https://www.otodom.pl/pl/oferta/dwupokojowe-przestronne-mieszkanie-ID4n75p.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Bemowo",3 200 zł,3200.0,https://www.otodom.pl/pl/oferta/wynajme-nowe-2-pokojowe-mieszkanie-bemowo-ID4vayx.html,29 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Praga-Południe",33 zł za godzinę,33.0,https://www.olx.pl/d/oferta/posprzatam-dom-mieszkanie-lub-biuro-CID4371-ID14EBP3.html,30 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Ursynów",3 000 zł,3000.0,https://www.otodom.pl/pl/oferta/jasne-dwupokojowe-mieszkanie-metro-natolin-ID4wPTb.html,Odświeżono dnia 05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Praga-Południe",3 200 zł,3200.0,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-z-ogrodem-goclaw-ciche-od-zaraz-ID4jGXK.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Wola",4 800 zł,4800.0,https://www.otodom.pl/pl/oferta/mieszkanie-57m-3pok-ogrodek-70m-blisko-metro-janusza-650m-ID4vcwX.html,02 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Bemowo",4 500 zł,4500.0,https://www.otodom.pl/pl/oferta/wynajem-jasne-przestronne-mieszkanie-wysoki-standard-ID4vd4N.html,03 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Mokotów",4 500 zł,4500.0,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-mokotow-ul-lubaszki-10-czynsz-adm-wliczony-CID3-ID15HwBn.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Wawer",590 000 zł,590000.0,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-ogrodkiem-na-strzezonym-osiedlu-ID4vcxW.html,02 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Targówek",1 805 000 zł,1805000.0,https://www.otodom.pl/pl/oferta/atrakcyjne-4-pok-mieszkanie-warszawa-targowek-ID4worp.html,04 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Bemowo",2 900 zł,2900.0,https://www.olx.pl/d/oferta/nowoczesne-mieszkanie-do-wynajecia-warszawa-bemowo-CID3-ID15x7jf.html,23 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Bemowo",1 222 210 zł,1222210.0,https://www.olx.pl/d/oferta/sprzedaz-bezposrednia-3-pokojowego-mieszkania-CID3-ID15EaiH.html,02 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Ochota",3 400 zł,3400.0,https://www.olx.pl/d/oferta/mieszkanie-2-pokoje-36m-balkon-nowoczesne-ochota-przy-wkd-reduta-CID3-ID15D2B0.html,Odświeżono dnia 06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Mokotów",980 000 zł,980000.0,https://www.otodom.pl/pl/oferta/piekne-mieszkanie-z-sypialnia-master-oddanie-w-tym-roku-ID4v4IU.html,23 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Bemowo",1 075 000 zł,1075000.0,https://www.otodom.pl/pl/oferta/idealne-3-pok-mieszkanie-na-bemowie-ID4wQUK.html,08 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Bemowo",3 100 zł,3100.0,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-z-ogrodkiem-lazurowa-CID3-ID15GKq7.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Praga-Południe",1 400 zł,1400.0,https://www.olx.pl/d/oferta/wynajme-pokoj-16m2-samodzielny-z-balkonem-w-mieszkaniu-3-pokojowym-CID3-ID15DfYK.html,Odświeżono Dzisiaj o 14:45,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Bemowo",3 500 zł,3500.0,https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-2-pokojowe-bemowo-ID4wWDz.html,12 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Praga-Południe",2 550 zł,2550.0,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-goclaw-garaz-i-ogrodek-ID4lmdU.html,03 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Targówek",2 900 zł,2900.0,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-z-garazem-os-wilno-ID4vfeM.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Wola",4 600 zł,4600.0,https://www.olx.pl/d/oferta/mieszkanie-56m-3-pokoje-wola-ul-radziwie-CID3-ID15zh4p.html,26 kwietnia 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Wola",3 600 zł,3600.0,https://www.otodom.pl/pl/oferta/komfortowe-2-pok-mieszkanie-z-ogrodkiem-na-woli-ID4r5CL.html,05 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
No Title,"Warszawa, Rembertów",3 800 zł,3800.0,https://www.olx.pl/d/oferta/mieszkanie-warszawa-rembertow-pastuszkow-4-pokoje-nowe-CID3-ID15783O.html,06 maja 2025,other,0.0,0,mieszkanie warszawa,2025-05-07 15:53:00
